Unique ID,Instrument name,Type,Status,Jurisdiction,Region,Income group,Year,Emission_Coverage_%,Carbon_Price_USD,Revenue_Million_USD,Coal per capita (kWh),Oil per capita (kWh),Gas per capita (kWh),Nuclear per capita (kWh - equivalent),Hydro per capita (kWh - equivalent),Wind per capita (kWh - equivalent),Solar per capita (kWh - equivalent),Other renewables per capita (kWh - equivalent),Total_Energy_per_capita,Fossil_Fuel_Dependency_%,Population,Population_Log,Annual_CO2_emissions,GDP
Tax_EE,Estonia carbon tax,Carbon tax,Implemented,Estonia,Europe & Central Asia,High income,1991,0.0,,,42197.69,23266.371,9118.394,0.0,0.0,0.0,0.0,0.0,74582.455,100.0,1565380.0,14.263639802806365,34135428.0,23167175781.0
ETS_EU,EU ETS,ETS,Implemented,EU,Europe & Central Asia,High income,1991,0.0,,,10190.521,17195.865,7076.253,4940.073,1963.6763,6.39656,0.08911686,132.58629,41505.46026686,83.03157892581345,,,3804530200.0,10478849376949.0
Tax_FI,Finland carbon tax,Carbon tax,Implemented,Finland,Europe & Central Asia,High income,1991,0.0009965254656755,,,12208.421,26452.664,5299.28,10809.418,7311.3564,0.0,0.28808862,3115.7202,65197.147688619996,67.42682242780565,5013889.0,15.427722618887723,55195000.0,141797281250.0
Tax_FR,France carbon tax,Carbon tax,Implemented,France,Europe & Central Asia,High income,1991,0.0,,,4264.7583,19923.295,5791.115,16070.608,2793.8044,0.023746707,0.0,114.694786,48958.299232706995,61.23408854033918,57271564.0,17.86331481069477,419118720.0,1770569750000.0
ETS_CN_Fujian,Fujian pilot ETS,ETS,Implemented,Fujian,East Asia & Pacific,Upper middle income,1991,0.0,,,5494.9526,1177.9614,133.34473,0.0,295.83325,0.021568816,0.00474514,0.17082505,7102.289119005998,95.8319017425831,1170788533.0,20.880943319430326,2619143400.0,2447075250000.0
ETS_DE,Germany ETS,ETS,Implemented,Germany,Europe & Central Asia,High income,1991,0.0,,,16731.531,20019.312,8333.328,5098.7314,548.26935,3.4591124,0.034591127,58.800594,50793.466047527,88.75978449238951,80303190.0,18.201319916608135,1016929540.0,2630654250000.0
ETS_CN_Guangdong,Guangdong pilot ETS,ETS,Implemented,Guangdong (except Shenzhen),East Asia & Pacific,Upper middle income,1991,0.0,,,5494.9526,1177.9614,133.34473,0.0,295.83325,0.021568816,0.00474514,0.17082505,7102.289119005998,95.8319017425831,1170788533.0,20.880943319430326,2619143400.0,2447075250000.0
ETS_CN_Hubei,Hubei pilot ETS,ETS,Implemented,Hubei,East Asia & Pacific,Upper middle income,1991,0.0,,,5494.9526,1177.9614,133.34473,0.0,295.83325,0.021568816,0.00474514,0.17082505,7102.289119005998,95.8319017425831,1170788533.0,20.880943319430326,2619143400.0,2447075250000.0
Tax_IS,Iceland carbon tax,Carbon tax,Implemented,Iceland,Europe & Central Asia,High income,1991,0.0,,,3023.5708,28578.475,0.0,0.0,44752.883,0.0,0.0,3236.61,79591.5388,39.70528309474022,257817.0,12.460009188616919,2103066.0,10110727539.0
ETS_ID,Indonesia ETS,ETS,Implemented,Indonesia,East Asia & Pacific,Upper middle income,1991,0.0,,,215.58334,2088.5315,1058.4038,0.0,110.189644,0.0,0.0,17.592052,3490.3003360000002,96.33894840847874,186778239.0,19.045432588751037,174754220.0,758611687500.0
Tax_IE,Ireland carbon tax,Carbon tax,Implemented,Ireland,Europe & Central Asia,High income,1991,0.0,,,10927.894,16769.928,6327.917,0.0,586.3245,0.0,0.0,0.0,34612.063500000004,98.30601113972878,3534258.0,15.078014217235197,33675164.0,76951367187.0
Tax_IL,Israel carbon tax,Carbon tax,Implemented,Israel,Middle East & North Africa,High income,1991,0.0,,,6244.59,21161.889,54.36947,0.0,3.4868288,0.0,0.0,0.0,27464.3352988,99.98730415732963,4779892.0,15.379928719279853,36148456.0,128543507812.0
Tax_JP,Japan carbon tax,Carbon tax,Implemented,Japan,East Asia & Pacific,High income,1991,0.0,,,7268.397,24401.424,4294.254,4679.19,2116.9338,0.0,0.022421347,293.8814,43054.102621346996,83.53228336053708,123889870.0,18.634903591845113,1166552400.0,4444147500000.0
ETS_KZ,Kazakhstan ETS,ETS,Implemented,Kazakhstan,Europe & Central Asia,Upper middle income,1991,0.0,,,25440.396,14966.323,7960.452,86.67862,1157.5009,0.0,0.0,0.0,49611.35051999999,97.4921474481965,17278604.0,16.664979588914743,260420500.0,220703406250.0
ETS_KR,Korea ETS,ETS,Implemented,"Korea, Rep.",East Asia & Pacific,High income,1991,0.0,,,6769.6577,16142.245,824.8456,3519.8413,217.90385,0.0,0.06250745,0.0,27474.555957449997,86.39538464884106,44439146.0,17.609631328132046,275688220.0,770871625000.0
Tax_LT,Latvia carbon Tax,Carbon tax,Implemented,Latvia,Europe & Central Asia,High income,1991,0.0,,,2726.4675,14364.712,9332.156,0.0,3434.2969,0.0,0.0,0.0,29857.632400000002,88.49775878411577,2648933.0,14.789667852881534,17919586.0,43642367187.0
Tax_LI,Liechtenstein carbon tax,Carbon tax,Implemented,Liechtenstein,Europe & Central Asia,High income,1991,0.0,,,11078.536,17348.625,12693.926,3964.116,2513.079,3.740738,0.05927567,83.978546,47686.06055967,86.23292953408222,29303.0,10.28547930445865,206329.0,
Tax_LU,Luxembourg carbon tax,Carbon tax,Implemented,Luxembourg,Europe & Central Asia,High income,1991,0.0,,,31469.81,57606.09,13389.945,0.0,603.2106,0.0,0.0,112.90811,103181.96371000001,99.3059652246853,386819.0,12.86571474753272,12420411.0,19038281250.0
ETS_US_MA,Massachusetts ETS,ETS,Implemented,Massachusetts,North America,High income,1991,0.0,,,20616.773,35528.008,20602.578,6983.725,3111.956,32.28385,5.179837,737.7986,87618.30228700001,87.59283961997863,256471424.0,19.362527812860495,5076412400.0,10937097000000.0
Tax_MX,Mexico carbon tax,Carbon tax,Implemented,Mexico,Latin America & Caribbean,Upper middle income,1991,0.0,,,449.54102,11153.836,3344.3,139.56241,744.3744,0.032900143,0.06580029,215.8768,16047.589330433,93.14593433452897,84430565.0,18.25144005040149,329831040.0,1272487000000.0
ETS_MX,Mexico ETS,ETS,Implemented,Mexico,Latin America & Caribbean,Upper middle income,1991,0.0,,,449.54102,11153.836,3344.3,139.56241,744.3744,0.032900143,0.06580029,215.8768,16047.589330433,93.14593433452897,84430565.0,18.25144005040149,329831040.0,1272487000000.0
ETS_MO,Montenegro ETS,ETS,Implemented,Montenegro,Europe & Central Asia,Upper middle income,1991,0.0,,,11078.536,17348.625,12693.926,3964.116,2513.079,3.740738,0.05927567,83.978546,47686.06055967,86.23292953408222,623564.0,13.343208288869034,1562945.0,7215597167.0
Tax_NL,Netherlands carbon tax,Carbon tax,Implemented,Netherlands,Europe & Central Asia,High income,1991,0.0,,,6176.875,27142.676,27099.436,610.17255,19.062164,16.129524,0.0,154.65099,61219.00222800001,98.69319133131165,15155093.0,16.53384727102821,171469150.0,504698125000.0
Tax_CA_NB,New Brunswick carbon tax,Carbon tax,Abolished,New Brunswick,North America,High income,1991,0.0,,,10849.681,32413.53,22800.979,8320.261,30313.59,0.18933335,0.0,442.16116,105140.39149335,62.83426289522469,28157154.0,17.153312054320715,449776450.0,1024213000000.0
ETS_CA_NB,New Brunswick OBPS,ETS,Implemented,New Brunswick,North America,High income,1991,0.0,,,10849.681,32413.53,22800.979,8320.261,30313.59,0.18933335,0.0,442.16116,105140.39149335,62.83426289522469,28157154.0,17.153312054320715,449776450.0,1024213000000.0
ETS_NZ,New Zealand ETS,ETS,Implemented,New Zealand,East Asia & Pacific,High income,1991,0.0,,,3815.2256,14853.07,13888.719,0.0,18269.738,0.0,0.0,2802.6155,53629.36810000001,60.70743652860604,3480933.0,15.062811206544886,26169858.0,86049132812.0
Tax_CA_NL,Newfoundland and Labrador carbon tax,Carbon tax,Abolished,Newfoundland and Labrador,North America,High income,1991,0.0,,,10849.681,32413.53,22800.979,8320.261,30313.59,0.18933335,0.0,442.16116,105140.39149335,62.83426289522469,28157154.0,17.153312054320715,449776450.0,1024213000000.0
ETS_CA_NL,Newfoundland and Labrador PSS,ETS,Implemented,Newfoundland and Labrador,North America,High income,1991,0.0,,,10849.681,32413.53,22800.979,8320.261,30313.59,0.18933335,0.0,442.16116,105140.39149335,62.83426289522469,28157154.0,17.153312054320715,449776450.0,1024213000000.0
Tax_CA_NT,Northwest Territories carbon tax,Carbon tax,Abolished,Northwest Territories,North America,High income,1991,0.0,,,10849.681,32413.53,22800.979,8320.261,30313.59,0.18933335,0.0,442.16116,105140.39149335,62.83426289522469,28157154.0,17.153312054320715,449776450.0,1024213000000.0
Tax_NO,Norway carbon tax,Carbon tax,Implemented,Norway,Europe & Central Asia,High income,1991,0.0010159771686177,,,1970.922,22698.293,5900.1206,0.0,71786.766,0.0,0.0,153.25752,102509.35912,29.82101913661832,4261618.0,15.265159692994361,33466000.0,159544828125.0
ETS_CA_NS,Nova Scotia OBPS,ETS,Implemented,Nova Scotia,North America,High income,1991,0.0,,,10849.681,32413.53,22800.979,8320.261,30313.59,0.18933335,0.0,442.16116,105140.39149335,62.83426289522469,28157154.0,17.153312054320715,449776450.0,1024213000000.0
ETS_CA_Ontario,Ontario CaT,ETS,Abolished,Ontario,North America,High income,1991,0.0,,,10849.681,32413.53,22800.979,8320.261,30313.59,0.18933335,0.0,442.16116,105140.39149335,62.83426289522469,28157154.0,17.153312054320715,449776450.0,1024213000000.0
ETS_CA_Ontario2,Ontario EPS,ETS,Implemented,Ontario,North America,High income,1991,0.0,,,10849.681,32413.53,22800.979,8320.261,30313.59,0.18933335,0.0,442.16116,105140.39149335,62.83426289522469,28157154.0,17.153312054320715,449776450.0,1024213000000.0
ETS_US_Oregon,Oregon ETS,ETS,Implemented,Oregon,North America,High income,1991,0.0,,0.0,20616.773,35528.008,20602.578,6983.725,3111.956,32.28385,5.179837,737.7986,87618.30228700001,87.59283961997863,256471424.0,19.362527812860495,5076412400.0,10937097000000.0
Tax_PL,Poland carbon tax,Carbon tax,Implemented,Poland,Europe & Central Asia,High income,1991,0.0036750423705705,,0.943396226,23682.49,4696.872,2540.5376,0.0,103.74908,0.0,0.0,6.7982945,31030.446974500002,99.64374546524951,38152947.0,17.457113586628008,373366000.0,380972593750.0
Tax_PT,Portugal carbon tax,Carbon tax,Implemented,Portugal,Europe & Central Asia,High income,1991,0.0,,,3481.1206,14689.989,0.0,0.0,2519.71,0.26737845,0.0,254.84793,20945.93490845,86.7524399336762,9969181.0,16.115009092433638,46879396.0,178608093750.0
Tax_CA_PE,Prince Edward Island carbon tax,Carbon tax,Abolished,Prince Edward Island,North America,High income,1991,0.0,,,10849.681,32413.53,22800.979,8320.261,30313.59,0.18933335,0.0,442.16116,105140.39149335,62.83426289522469,28157154.0,17.153312054320715,449776450.0,1024213000000.0
ETS_CA_Quebec,Quebec CaT,ETS,Implemented,Quebec,North America,High income,1991,0.0,,,10849.681,32413.53,22800.979,8320.261,30313.59,0.18933335,0.0,442.16116,105140.39149335,62.83426289522469,28157154.0,17.153312054320715,449776450.0,1024213000000.0
ETS_RGGI,RGGI,ETS,Implemented,RGGI,North America,High income,1991,0.0,,,20616.773,35528.008,20602.578,6983.725,3111.956,32.28385,5.179837,737.7986,87618.30228700001,87.59283961997863,256471424.0,19.362527812860495,5076412400.0,10937097000000.0
ETS_JP_Saitama,Saitama ETS,ETS,Implemented,Saitama,East Asia & Pacific,High income,1991,0.0,,,7268.397,24401.424,4294.254,4679.19,2116.9338,0.0,0.022421347,293.8814,43054.102621346996,83.53228336053708,123889870.0,18.634903591845113,1166552400.0,4444147500000.0
ETS_CA_SK,Saskatchewan OBPS,ETS,Abolished,Saskatchewan,North America,High income,1991,0.0,,,10849.681,32413.53,22800.979,8320.261,30313.59,0.18933335,0.0,442.16116,105140.39149335,62.83426289522469,28157154.0,17.153312054320715,449776450.0,1024213000000.0
ETS_CN_Shanghai,Shanghai pilot ETS,ETS,Implemented,Shanghai,East Asia & Pacific,Upper middle income,1991,0.0,,,5494.9526,1177.9614,133.34473,0.0,295.83325,0.021568816,0.00474514,0.17082505,7102.289119005998,95.8319017425831,1170788533.0,20.880943319430326,2619143400.0,2447075250000.0
ETS_CN_Shenzhen,Shenzhen pilot ETS,ETS,Implemented,Shenzhen,East Asia & Pacific,Upper middle income,1991,0.0,,,5494.9526,1177.9614,133.34473,0.0,295.83325,0.021568816,0.00474514,0.17082505,7102.289119005998,95.8319017425831,1170788533.0,20.880943319430326,2619143400.0,2447075250000.0
Tax_SG,Singapore carbon tax,Carbon tax,Implemented,Singapore,East Asia & Pacific,High income,1991,0.0,,,47.064453,88443.64,0.0,0.0,0.0,0.0,0.0,244.11774,88734.822193,99.72489070923133,3136294.0,14.958552724905788,44235470.0,92054171875.0
Tax_SL,Slovenia carbon tax,Carbon tax,Implemented,Slovenia,Europe & Central Asia,High income,1991,0.0,,,8357.791,9684.494,4242.7163,6880.5605,5013.1387,0.0,0.0,0.0,34178.7005,65.20142946920993,1999191.0,14.508253656894233,13976541.0,41163089843.0
Tax_ZA,South Africa carbon tax,Carbon tax,Implemented,South Africa,Sub-Saharan Africa,Upper middle income,1991,0.0,,,18440.67,4839.6416,478.30853,609.2894,131.93275,0.0,0.0,0.0,24499.842279999997,96.97458399311785,41687903.0,17.54572157274758,326030370.0,397656562500.0
Tax_ES,Spain carbon tax,Carbon tax,Implemented,Spain,Europe & Central Asia,High income,1991,0.0,,,5933.112,14505.696,1660.9012,3938.1746,1933.162,1.0628777,0.49600962,43.20598,28015.810667319998,78.88299026013537,39201750.0,17.484231972130438,239290670.0,857094750000.0
Tax_SE,Sweden carbon tax,Carbon tax,Implemented,Sweden,Europe & Central Asia,High income,1991,0.0009165087575015,,1397.531435,3903.5261,22196.35,745.1318,24744.818,20389.066,4.1907043,0.0,674.54224,72657.62484429998,36.94726872441386,8616955.0,15.96924244802342,57663956.0,295326062500.0
Tax_CH,Switzerland carbon tax,Carbon tax,Implemented,Switzerland,Europe & Central Asia,High income,1991,0.0,,,516.98083,23091.629,2820.386,9315.335,13110.537,0.0,0.81736106,200.4578,49056.14299106,53.874997540708456,6796942.0,15.731983510240942,46130730.0,305427281250.0
ETS_CH,Switzerland ETS,ETS,Implemented,Switzerland,Europe & Central Asia,High income,1991,0.0,,,516.98083,23091.629,2820.386,9315.335,13110.537,0.0,0.81736106,200.4578,49056.14299106,53.874997540708456,6796942.0,15.731983510240942,46130730.0,305427281250.0
Tax_MX_TA,Tamaulipas carbon tax,Carbon tax,Implemented,Tamaulipas,Latin America & Caribbean,Upper middle income,1991,0.0,,,449.54102,11153.836,3344.3,139.56241,744.3744,0.032900143,0.06580029,215.8768,16047.589330433,93.14593433452897,84430565.0,18.25144005040149,329831040.0,1272487000000.0
ETS_CN_Tianjin,Tianjin pilot ETS,ETS,Implemented,Tianjin,East Asia & Pacific,Upper middle income,1991,0.0,,,5494.9526,1177.9614,133.34473,0.0,295.83325,0.021568816,0.00474514,0.17082505,7102.289119005998,95.8319017425831,1170788533.0,20.880943319430326,2619143400.0,2447075250000.0
ETS_JP_Tokyo,Tokyo CaT,ETS,Implemented,Tokyo,East Asia & Pacific,High income,1991,0.0,,,7268.397,24401.424,4294.254,4679.19,2116.9338,0.0,0.022421347,293.8814,43054.102621346996,83.53228336053708,123889870.0,18.634903591845113,1166552400.0,4444147500000.0
Tax_UA,Ukraine carbon tax,Carbon tax,Implemented,Ukraine,Europe & Central Asia,Upper middle income,1991,0.0,,,16434.256,14182.164,22032.719,4000.2556,623.48425,0.0,0.0,0.0,57272.87885,91.9268248028709,52170967.0,17.770036729551375,633193860.0,638939625000.0
Tax_UK,UK Carbon Price Support,Carbon tax,Implemented,United Kingdom,Europe & Central Asia,High income,1991,0.0,,,13145.462,17306.104,10299.147,3404.606,218.90578,0.4343656,0.0,37.350014,44412.009159600006,91.7560672690067,57555199.0,17.868255045262277,609412700.0,1703808375000.0
ETS_UK,UK ETS,ETS,Implemented,United Kingdom,Europe & Central Asia,High income,1991,0.0,,,13145.462,17306.104,10299.147,3404.606,218.90578,0.4343656,0.0,37.350014,44412.009159600006,91.7560672690067,57555199.0,17.868255045262277,609412700.0,1703808375000.0
Tax_UY,Uruguay CO2 tax,Carbon tax,Implemented,Uruguay,Latin America & Caribbean,High income,1991,0.0,,,632.2465,5295.767,1824.7213,84.87363,3436.9954,0.0,0.0,58.937298,11333.541128,68.40522933160348,3122357.0,14.954099043566682,4536652.0,35159363281.0
ETS_US_Washington,Washington CCA,ETS,Implemented,Washington,North America,High income,1991,0.0,,,20616.773,35528.008,20602.578,6983.725,3111.956,32.28385,5.179837,737.7986,87618.30228700001,87.59283961997863,256471424.0,19.362527812860495,5076412400.0,10937097000000.0
Tax_MX_ZA,Zacatecas carbon tax,Carbon tax,Implemented,Zacatecas,Latin America & Caribbean,Upper middle income,1991,0.0,,,449.54102,11153.836,3344.3,139.56241,744.3744,0.032900143,0.06580029,215.8768,16047.589330433,93.14593433452897,84430565.0,18.25144005040149,329831040.0,1272487000000.0
Tax_AL,Albania carbon tax,Carbon tax,Implemented,Albania,Europe & Central Asia,Upper middle income,1992,0.0,,,10387.932,16719.75,12144.12,3981.0168,2576.0388,5.852084,0.09564536,88.6341,45903.439429360005,85.50950100461189,3282506.0,15.00411801767776,2517116.0,10118499023.0
Tax_CA_Alberta,Alberta carbon tax,Carbon tax,Abolished,Alberta,North America,High income,1992,0.0,,,10919.595,32859.457,23879.02,7799.407,30718.705,5.750474,0.20006113,489.5822,106671.71673513002,63.42643961378967,28500066.0,17.165416996113308,463392770.0,1034473937500.0
ETS_CA_Alberta,Alberta TIER,ETS,Implemented,Alberta,North America,High income,1992,0.0,,,10919.595,32859.457,23879.02,7799.407,30718.705,5.750474,0.20006113,489.5822,106671.71673513002,63.42643961378967,28500066.0,17.165416996113308,463392770.0,1034473937500.0
Tax_AR,Argentina carbon tax,Carbon tax,Implemented,Argentina,Latin America & Caribbean,Upper middle income,1992,0.0,,,361.14243,7530.6895,6448.018,583.775,1580.0172,0.0,0.0,12.055904,16515.698034,86.82557588834152,33693532.0,17.33281647779781,121514170.0,316158843750.0
ETS_AU1,Australia CPM,ETS,Abolished,Australia,East Asia & Pacific,High income,1992,0.0,,,25981.59,22153.547,9480.134,0.0,2523.29,0.0,1.915241,119.30685,60259.783091000005,95.6114808992816,17549286.0,16.680523880270233,284433440.0,591388562500.0
ETS_AU2,Australia Safeguard Mechanism,ETS,Implemented,Australia,East Asia & Pacific,High income,1992,0.0,,,25981.59,22153.547,9480.134,0.0,2523.29,0.0,1.915241,119.30685,60259.783091000005,95.6114808992816,17549286.0,16.680523880270233,284433440.0,591388562500.0
ETS_AT,Austria ETS,ETS,Implemented,Austria,Europe & Central Asia,High income,1992,0.0,,,4957.6895,17103.62,8221.927,0.0,12342.806,0.0,0.0,529.6173,43155.659799999994,70.17210868827918,7842715.0,15.875095760905497,60291068.0,252365328125.0
Tax_MX_BC,Baja California carbon tax,Carbon tax,Abolished,Baja California,Latin America & Caribbean,Upper middle income,1992,0.0,,,446.07578,11094.807,3281.9514,126.51676,865.6244,0.032282922,0.09684876,231.18489,16046.289361682002,92.37546354733219,86044806.0,18.270378730166257,332453400.0,1316717875000.0
ETS_CN_Beijing,Beijing pilot ETS,ETS,Implemented,Beijing,East Asia & Pacific,Upper middle income,1992,0.0,,,5682.63,1262.8267,134.3454,0.0,306.45346,0.30792385,0.007034876,0.2981029,7386.868621626001,95.84307590462589,1184574236.0,20.892649253301183,2731290400.0,2810470500000.0
Tax_CA_BC,BC carbon tax,Carbon tax,Abolished,British Columbia,North America,High income,1992,0.0,,,10919.595,32859.457,23879.02,7799.407,30718.705,5.750474,0.20006113,489.5822,106671.71673513002,63.42643961378967,28500066.0,17.165416996113308,463392770.0,1034473937500.0
ETS_CA_BC,BC OBPS,ETS,Implemented,British Columbia,North America,High income,1992,0.0,,,10919.595,32859.457,23879.02,7799.407,30718.705,5.750474,0.20006113,489.5822,106671.71673513002,63.42643961378967,28500066.0,17.165416996113308,463392770.0,1034473937500.0
ETS_US_California,California CaT,ETS,Implemented,California,North America,High income,1992,0.0,,,20508.117,35827.953,21045.389,6969.358,2690.248,31.208508,4.374625,780.2137,87856.861833,88.07673912492817,259606021.0,19.37467573975166,5178769400.0,11335065000000.0
Tax_CA,Canada federal fuel charge,Carbon tax,Abolished,Canada,North America,High income,1992,0.0,,,10919.595,32859.457,23879.02,7799.407,30718.705,5.750474,0.20006113,489.5822,106671.71673513002,63.42643961378967,28500066.0,17.165416996113308,463392770.0,1034473937500.0
