Unique ID,Instrument name,Type,Status,Jurisdiction covered,Share of jurisdiction emissions covered,Price on 1 April,2020,2021,2022,2023,2024,2025,Change,Government revenue,2019,2020.1,2021.1,2022.1,2023.1,2024.1,Change.1,Gases covered,Electricity and heat,Industry,Mining and extractives,Transport,Aviation,Buildings,"Agriculture, forestry and fishing fuel use",Agricultural emissions,Waste,LULUCF,Fuels covered,Allocation approaches,Price or market management,Point of Regulation,Offset eligibility,Description,Recent developments,Coverage,Pricing and allocation,Compliance,Relation to other instruments,Name of the initiative,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,Unique ID_price,Name of the initiative_price,Instrument Type,Region,Income group,Metric,1990.0_price,1991.0_price,1992.0_price,1993.0_price,1994.0_price,1995.0_price,1996.0_price,1997.0_price,1998.0_price,1999.0_price,2000.0_price,2001.0_price,2002.0_price,2003.0_price,2004.0_price,2005.0_price,2006.0_price,2007.0_price,2008.0_price,2009.0_price,2010.0_price,2011.0_price,2012.0_price,2013.0_price,2014.0_price,2015.0_price,2016.0_price,2017.0_price,2018.0_price,2019.0_price,2020.0_price,2021.0_price,2022.0_price,2023.0_price,2024.0_price,2025.0_price,Jurisdiction,Status_revenue,Type_revenue,Country income group,Metric_revenue,1990.0_revenue,1991.0_revenue,1992.0_revenue,1993.0_revenue,1994.0_revenue,1995.0_revenue,1996.0_revenue,1997.0_revenue,1998.0_revenue,1999.0_revenue,2000.0_revenue,2001.0_revenue,2002.0_revenue,2003.0_revenue,2004.0_revenue,2005.0_revenue,2006.0_revenue,2007.0_revenue,2008.0_revenue,2009.0_revenue,2010.0_revenue,2011.0_revenue,2012.0_revenue,2013.0_revenue,2014.0_revenue,2015.0_revenue,2016.0_revenue,2017.0_revenue,2018.0_revenue,2019.0_revenue,2020.0_revenue,2021.0_revenue,2022.0_revenue,2023.0_revenue,2024.0_revenue
Tax_SE,Sweden carbon tax,Carbon tax,Implemented,Sweden,"40% of jurisdiction emissions, 0.0371% of global emissions","US$145 (SEK1,450)",119.4323451,136.0995471,129.8881046,125.5565536,123.696076,144.6246989,0.210934097,"US$2,306 million (2024) (SEK24,400 million)",2477.778243,2143.531836,2487.789747,2137.894174,2073.560718,2306.382062,-0.069173334,CO2,Yes,Yes,Yes,Yes,In principle,Yes,Yes,No,No,No,"Diesel, Other oil products, Gasoline, Kerosene, LPG, Natural gas, Jet fuel, Coal",Set price,The price is set by the Government ,Upstream,Not permitted,,,,,,,Sweden carbon tax,0,0.000916509,0.000951152,0.000956446,0.000982,0.000949145,0.000992257,0.000919653,0.00091969,0.000900349,0.00083607,0.000827168,0.000836116,0.000806323,0.000761569,0.000687337,0.000672734,0.000630239,0.000611941,0.000573349,0.000595622,0.000539459,0.000509072,0.000483879,0.000468784,0.000470324,0.000466343,0.000452537,0.000420766,0.000416215,0.000422016,0.000418281,0.000385848,0.000370963,0.000370963,0.000370963,Tax_SE,Sweden carbon tax,Carbon tax,Europe & Central Asia,High income,US$/tCO2e,,,,,43.43382729,46.11732791,55.64830273,49.12047793,46.27603027,44.61863129,42.67589389,51.02286402,60.94316808,89.64907107,120.5298013,128.8039632,118.7863138,132.8571429,168.8257417,126.5822785,145.4797368,166.0735469,163.1198175,165.7407692,167.4210951,129.8114257,137.8291903,126.4915933,141.1550792,127.5344775,119.4323451,136.0995471,129.8881046,125.5565536,123.696076,144.6246989,Sweden,Implemented,Carbon tax,High income,US$ millions,,1397.531435,1578.152357,1366.283545,1411.995671,1570.200179,2058.570977,1613.590853,1623.377438,1510.438909,1369.304965,1564.130936,2182.854013,2977.555486,3501.821795,3251.830627,3410.61337,3654.836364,4260.73951,3417.240249,3494.279322,4024.589514,3625.201057,3604.848267,3491.239358,2963.37336,2695.653082,2793.39249,2656.279646,2477.778243,2143.531836,2487.789747,2137.894174,2073.560718,2306.382062
Tax_CH,Switzerland carbon tax,Carbon tax,Implemented,Switzerland,"35% of jurisdiction emissions, 0.0287% of global emissions",US$136 (Sfr120),99.44064636,101.4745521,129.8560762,130.8115768,132.122213,136.0389978,0.368042172,"US$1,426 million (2024) (Sfr1,285 million)",1213.416807,1237.135167,1260.404281,1555.734888,1187.635274,1425.876609,0.175092187,CO2,In principle,In principle,In principle,No,No,Yes,In principle,No,No,No,"Other oil products, Kerosene, LPG, Natural gas, Coal","Set price, Rebates",The price is set by the Government,Upstream,"Yes, with quantitative limits",,,,,,,Switzerland carbon tax,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000437739,0.000427366,0.000420214,0.000378321,0.000383419,0.000386198,0.00035738,0.000353649,0.000355361,0.000343076,0.000326478,0.000323551,0.000319168,0.000317171,0.000293387,0.00028711,0.00028711,0.00028711,Tax_CH,Switzerland carbon tax,Carbon tax,Europe & Central Asia,High income,US$/tCO2e,,,,,,,,,,,,,,,,,,,11.91895113,21.03786816,34.21077639,39.01593151,39.86269516,37.81115429,67.94247537,61.95786865,87.58210823,83.91608392,100.3344482,96.46302251,99.44064636,101.4745521,129.8560762,130.8115768,132.122213,136.0389978,Switzerland,Implemented,Carbon tax,High income,US$ millions,,,,,,,,,,,,,,,,,,,215.9337409,200.1291156,550.8276443,588.6524823,581.955202,686.8451688,853.4385569,902.2396773,1029.457046,1107.634543,1179.48976,1213.416807,1237.135167,1260.404281,1555.734888,1187.635274,1425.876609
ETS_CH,Switzerland ETS,ETS,Implemented,Switzerland,"13% of jurisdiction emissions, 0.0107% of global emissions",US$65 (€60),19.84884,46.10305,65.59362,93.80775,59.173245,64.749576,2.262134009,US$50 million (2024) (Sfr45 million),8.712732635,8.270122305,18.93428704,45.65282985,38.74602159,49.9576117,5x,"CO2, N2O, CH4, HFCs, PFCs, SF6, NF3",Yes,Yes,Yes,No,Yes,No,No,No,No,No,Other oil products; Kerosene; Natural gas; Coal,"Free allocation (Intensity-based), Auctioning","None (linked with EU ETS, no offsets)","Point Source, Aviation",Not permitted,"The Switzerland Emissions Trading System is a mandatory cap-and-trade system. The total amount of emission allowances is determined top-down and decreases annually. The ETS started in 2008 with a five-year phase during which companies could voluntarily join as an alternative to facing the Switzerland carbon tax (CO2 levy on fossil fuels). Starting from 2013, the ETS became mandatory for large energy-intensive industries and medium-sized industries could voluntarily join. Participants in the ETS continue to be exempted from the CO2 levy. On January 1, 2020, the linking of the Swiss and EU ETS came into force.  Ratification of the agreement by the EU and Switzerland was announced on December 12, 2019 and followed legislative revisions required for the Swiss ETS to be compatible with the EU ETS and comply with the agreement. With the linking agreement now in effect, covered entities in the Switzerland ETS can use allowances from the EU ETS for compliance, and vice versa. However, the two systems run separate auctions. The revised ‘Ordinance on the Reduction of CO2 Emissions (CO2 Ordinance),’ was adopted in November 2020, which embedded the new legal base for the Swiss ETS into the partially revised “CO2 Act” – the core framework of Switzerland’s climate legislation – that entered into force in January 2021.
","After a revision of the CO2 Act failed to pass a referendum in June 2021, the Swiss Parliament extended the current CO2 Act to 2024. This included the target to reduce emissions by 1.5% per year compared to 1990 levels. In November 2022, the Swiss Federal Council published a new proposal for a revision of the CO2 Act that covers the period from 2025 to 2030, including Switzerland’s 50% emission reduction target for 2030. The proposal includes provisions to align the Swiss ETS with the revised EU ETS.
 
In November 2023, the EU and Switzerland concluded the 2024 emission allowance transfer arrangements between their systems. From January 2024, daily transfers, with exceptions for specific dates, replaced the previous twice-weekly schedule. Details on the 2025 arrangements are anticipated by the end of 2024. ","The Switzerland ETS applies to GHG emissions (CO2, NO2, CH4, HFCs, NF3, SF6 and PFCs) from fuel use in the industry, power and aviation sectors and industrial process emissions.","Free allocation (Intensity-based), Auctioning
",Annual,"Switzerland's ETS has been linked with the EU ETS since January 2020. Prior to that, revisions were made to align with the EU ETS legislative framework.
 
Covered entities in the Swiss ETS can use allowances from the EU ETS for compliance, and vice versa. The two systems run separate auctions. Market participants from the EEA need an account in the Swiss Emissions Trading Register in order to participate. Allowance transfers between the EU and Swiss registries are generally executed bi-monthly on pre-announced dates. 


In 2024, allowance transfers between the EU and Swiss registries will be executed on a daily basis, with specific exceptions for certain dates. This arrangement follows an agreement reached in November 2023 by the Joint Committee overseeing the EU and Swiss linking agreement. The 2024 arrangements cover a 12-month period, with information on 2025 arrangements expected before the end of 2024. ",Switzerland ETS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000150082,0.000146526,0.000144073,0.00012971,0.000131458,0.000132411,0.00012253,0.000121251,0.000121838,0.000117626,0.000111935,0.000110932,0.000109429,0.000108744,0.00010059,9.84E-05,9.84E-05,0.000106641,ETS_CH,Switzerland ETS,ETS,Europe & Central Asia,High income,US$/tCO2e,,,,,,,,,,,,,,,,,,,0,0,0,25.4538,24.0408,0,55.50475,12.906,10.2888,6.94915,9.24075,8.03374,19.84884,46.10305,65.59362,93.80775,59.173245,64.749576,Switzerland,Implemented,ETS,High income,US$ millions,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,9.372840782,5.056454438,4.117089583,4.903205272,4.441529604,8.712732635,8.270122305,18.93428704,45.65282985,38.74602159,49.9576117
Tax_MX_TA,Tamaulipas carbon tax,Carbon tax,Implemented,Tamaulipas,"48% of jurisdiction emissions, 0.0364% of global emissions",US$17 (MXN339),,,13.10272537,17.25022864,19.6598118,16.6719879,0.272406116,"US$82 million (2024) (MXN1,512 million)",,,,1.846264051,,82.19438055,44x,"CO2, CH4, N2O, HFCs, SF6, PFCs",Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,Diesel; Other oil products; Gasoline; Kerosene; LPG; Coal,Set price,Fixed price,Point source,"Yes, with quantitative limits",,,,,,,Tamaulipas carbon tax,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000370258,0.000376283,0,0,Tax_MX_TA,Tamaulipas carbon tax,Carbon tax,Latin America & Caribbean,Upper middle income,US$/tCO2e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.10272537,17.25022864,19.6598118,16.6719879,Tamaulipas,Implemented,Carbon tax,Upper middle income,US$ millions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.846264051,0,82.19438055
ETS_CN_Tianjin,Tianjin pilot ETS,ETS,Implemented,Tianjin,"18% of jurisdiction emissions, 0.0665% of global emissions",US$5 (RMB39),2.815275686,3.804364367,4.403346543,4.603625246,4.70885796,5.296901656,0.881485953,US$ million (2024) (RMB million),,8.036245222,11.70754352,12.74451197,,,,CO2,No,Yes,Yes,No,In principle,No,No,No,No,No,Diesel; Other oil products; Gasoline; Kerosene; LPG; Natural gas; Coal,"Free allocation (Grandfathering), Free allocation (Intensity-based), Auctioning",None (ad-hoc auctions),Point Source,"Yes, with quantitative limit","Tianjin launched its pilot ETS in 2013. The Tianjin pilot ETS is a cap-and-trade system. Covered entities must surrender one allowance per tCO2e emitted for all their covered emissions. The system covers; iron and steel; petrochemicals; chemicals; oil and gas exploration; papermaking; aviation; and building materials. The Tianjin pilot ETS operates in parallel with the China national ETS. A cap limits the total emissions allowed in the system. the cap was set at 75 MtCO2 in 2021 and 2022, and 74 MtCO2 in 2023. As the national ETS expands to new sectors, covered entities in these sectors will be integrated into the national ETS.  ","In June 2024, the Tianjin Pilot ETS completed the compliance process for 2023, with a reported 100% compliance rate for the ninth consecutive year.

In August, Tianjin launched a public consultation on “Tianjin Work Plan for Expanding the Scope of the Coverage of the Local Carbon Emissions Trading Market,” where the government proposed including maritime, domestic aviation and data centers into the current ETS scope. The public consultation ended in early September 2024, and final decisions are to be announced. The proposed scope expansion is anticipated to apply to 150 entities, covering an additional 300 MtCO2 of emissions annually. 

In September, the Tianjin Ecology and Environment Bureau (EEB) published the 2024 allocation plan. A total of 159 entities were covered in 2024","The coverage threshold is 20,000 tCO2/year, considering both direct and indirect emissions. Covered entities come from the Iron and steel, petrochemicals, chemicals, oil and gas exploration, papermaking, aviation, and building materials sectors. Electricity production was covered until 2020, after which it transitioned to the China national ETS. ","Free allocation (Grandfathering), Auctioning",Annual,Coverage of power sector emissions was transferred to the the Chinese national ETS. ,Tianjin pilot ETS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001272951,0.001204623,0.001133616,0.001088113,0.001084996,0.001110428,0.001099865,0.001452543,0.001454378,0.001443178,0.0013972,0.000664624,0.000664624,ETS_CN_Tianjin,Tianjin pilot ETS,ETS,East Asia & Pacific,Upper middle income,US$/tCO2e,,,,,,,,,,,,,,,,,,,,,,,,0,5.692405249,4.207767686,3.584246024,1.966332898,1.356088855,1.725268176,2.815275686,3.804364367,4.403346543,4.603625246,4.70885796,5.296901656,Tianjin,Implemented,ETS,Upper middle income,US$ millions,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,0,8.036245222,11.70754352,12.74451197,0,
ETS_JP_Tokyo,Tokyo CaT,ETS,Implemented,Tokyo,"19% of jurisdiction emissions, 0.0218% of global emissions",US$4 (JPY600),5.577244841,4.874086109,4.41898527,5.244231346,36.91496374,4.005340454,-0.281842457,US$ million (2024) (JPY million),,,,,,,,CO2,In principle,Yes,Yes,No,No,In principle,No,No,Yes,No,Diesel; Other oil products; Gasoline; Kerosene; LPG; Natural gas; Coal,Free allocation (Grandfathering),"None (baseline approach, no corridor)",Downstream,"Yes, with partial limit","The Tokyo Cap-and-Trade Program is a baseline-and-credit system. Launched in April 2010, the Tokyo CaT is Japan's first mandatory carbon market and is linked to the Saitama ETS. The Tokyo CaT introduced mandatory emission reduction targets for large emitters.

Each covered facility has its own cap, which serves as the “baseline” from which it must achieve its reduction target. Facilities’ baselines are calculated using base-year emissions and a compliance factor. Compliance factors are determined based on the type of facility and factors such as expected energy efficiency gains and the extent to which they consume energy supplied by other facilities.
","Tokyo Metropolitan Government's Cap-and-Trade Program concluded its third compliance period (FY2020 to FY2024) in March 2025. The government has announced three updates for the fourth compliance period (FY 2025 to FY 2029). First, the compliance factor will rise to 50% for office buildings and 48% for factories. Second, all off-site renewable energy will count as zero-emissions, and renewable energy certificates can be used to discount energy-related CO2 emissions.Finally, from April 2025 onwards, a new system will limit credits to those achieved through energy efficiency or renewable energy.","The Tokyo CaT applies to energy-use related CO2 emissions from the industry, power and buildings sectors.",Free allocation (Grandfathering),Other,"The Tokyo CaT is linked to the Saitama ETS and operators can use credits from the Saitama ETS to meet their compliance obligations. 
",Tokyo CaT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000273447,0.000265552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ETS_JP_Tokyo,Tokyo CaT,ETS,East Asia & Pacific,High income,US$/tCO2e,,,,,,,,,,,,,,,,,,,,,0,0,116.8594035,86.27116839,67.7834802,37.51563151,13.36898396,13.38688086,6.121103682,5.851638459,5.577244841,4.874086109,4.41898527,5.244231346,36.91496374,4.005340454,Tokyo,Implemented,ETS,High income,US$ millions,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,0,0,,,
Tax_UA,Ukraine carbon tax,Carbon tax,Implemented,Ukraine,"32% of jurisdiction emissions, 0.1306% of global emissions",US$1 (UAH30),0.384615385,0.35942004,1.025469238,0.820375951,0.767756283,0.730410393,0.899067022,"US$80 million (2024) (UAH3,300 million)",,32.18362357,43.46708291,112.8016161,85.93438086,79.70417674,1.476544525,CO2,Yes,Yes,Yes,No,No,Yes,No,No,In principle,No,Diesel; Other oil products; Gasoline; Kerosene; LPG; Natural gas; Coal,Set price,Set price,Point source,Not permitted,,,,,,,Ukraine carbon tax,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002955995,0.002856184,0.002752971,0.002394167,0.002036443,0.002073341,0.001873011,0.001913972,0.001852505,0.001865415,0.001747081,0.001332956,0.001305621,0.001305621,0.001305621,Tax_UA,Ukraine carbon tax,Carbon tax,Europe & Central Asia,Upper middle income,US$/tCO2e,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012692308,0.013668267,0.015442561,0.368369447,0.384615385,0.35942004,1.025469238,0.820375951,0.767756283,0.730410393,Ukraine,Implemented,Carbon tax,Upper middle income,US$ millions,,,,,,,,,,,,,,,,,,,,,,,,,,,3.538958134,3.808750893,,,32.18362357,43.46708291,112.8016161,85.93438086,79.70417674
Tax_UK,UK Carbon Price Support,Carbon tax,Implemented,United Kingdom,"12% of jurisdiction emissions, 0.0824% of global emissions",US$23 (£18),22.284,24.795,23.6538,22.2759,22.6188,23.2371,0.042770598,US$872 million (2024) (£688 million),1120.9019,853.4984,724.00125,850.79192,1016.31292,871.9368,-0.222111409,CO2,Yes,No,No,No,No,No,No,No,No,No,"Other oil products, LPG, Natural gas, Coal",Set price,,Upstream,Not permitted,,,,,,,UK Carbon Price Support,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001488195,0.001371242,0.001334595,0.001267284,0.001217259,0.001167194,0.001116989,0.00105313,0,0,0,0,0,Tax_UK,UK Carbon Price Support,Carbon tax,Europe & Central Asia,High income,US$/tCO2e,,,,,,,,,,,,,,,,,,,,,,,,7.470268,15.894065,26.711392,25.7148,22.4145,25.3107,23.589,22.284,24.795,23.6538,22.2759,22.6188,23.2371,United Kingdom,Implemented,Carbon tax,High income,US$ millions,,,,,,,,,,,,,,,,,,,,,,,,1021.4633,2047.752,2643.2392,1247.308554,1139.023901,1093.915238,1120.9019,853.4984,724.00125,850.79192,1016.31292,871.9368
ETS_UK,UK ETS,ETS,Implemented,United Kingdom,"27% of jurisdiction emissions, 0.1934% of global emissions",US$57 (£44),,,98.5575,88.1259355,45.061676,57.2278135,-0.41934593,"US$3,250 million (2024) (£2,564 million)",,,5943.445822,7395.64853,5315.370593,3249.599462,-0.453246558,"CO2, N2O, PFCs",Yes,Yes,Yes,No,Yes,No,No,No,No,No,Diesel; Other oil products; Gasoline; Kerosene; LPG; Natural gas; Jet fuel; Coal,"Free allocation (Intensity-based), Auctioning","Auction with floor (GBP22), cost containment mechanism","Point Source, Aviation",Not permitted,"The UK Emissions Trading Scheme (UK ETS) began operating in January 2021, following the departure of the UK (excluding power operators located in Northern Ireland) from the EU ETS. Verified emissions from stationary UK ETS operators currently cover around a quarter of the UK’s territorial GHG emissions. The first phase of the UK ETS runs until 2030. 
 
The UK ETS covers around 1,000 installations in the power and industrial sectors, as well as around 400 aircraft operators. Aviation activity covered includes flights within the UK as well as flights departing the UK to the European Economic Area (EEA) and Switzerland. Covered installations and aircraft operators must surrender allowances for all their covered emissions. Allowances are allocated primarily through auctioning, with a portion freely allocated to mitigate the risk of carbon leakage. The system has both a cost containment mechanism (CCM) and auction reserve price, to support market stability.  
 
The UK government remains open to the possibility of linking the UK ETS to other systems, if such a link would be advantageous for both systems. ","The UK ETS cap was reset in January 2024 to align with the UK's net zero target by 2050. This includes a 30% reduction in available allowances between 2021 and 2030. 

Two consultations were launched in May 2024 related to scope expansion for waste (waste incineration or waste-to-energy) from 2028 onwards. 

To address the risk of carbon leakage, the UK Carbon Border Adjustment Mechanism (UK CBAM) will enter into force in January 2027, the UK government confirmed in October 2024.

The UK launched two further consultations on scope expansion in November 2024, for maritime activities and pipeline transport for carbon capture and storage.
 
The UK ETS Authority has also announced its intention to cover emissions from domestic maritime activities from 2026, and from waste incineration and waste from energy from 2028 (preceded by a two-year MRV-only period from 2026 to 2028). 
 
Further consultation on bringing additional sectors into the UK ETS and incorporation of GGRs is anticipated. 
  
The UK government has announced it will introduce aCarbon Border Adjustment Mechanism by 2027.","The UK ETS covers emissions of CO2, N2O, and PFCs in energy-intensive industries, the power sector, and aviation within the UK and European Economic Area.","Free allocation (Intensity-based), Auctioning",Annual,"The UK ETS is not linked with any other system. 
The UK government has indicated it is open to the possibility of internationally linking the scheme in the future but has not made any decision on preferred linking partners. The post-Brexit Trade and Cooperation Agreement between the EU and UK stipulates that the jurisdictions “shall give serious consideration to linking their respective carbon pricing systems in a way that preserves the integrity of these systems and provides for the possibility to increase their effectiveness”. 
",UK ETS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002278479,0.002190272,0.002005344,0.002005344,0.001933725,ETS_UK,UK ETS,ETS,Europe & Central Asia,High income,US$/tCO2e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,98.5575,88.1259355,45.061676,57.2278135,United Kingdom,Implemented,ETS,High income,US$ millions,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,5943.445822,7395.64853,5315.370593,3249.599462
Tax_UY,Uruguay CO2 tax,Carbon tax,Implemented,Uruguay,"5% of jurisdiction emissions, 0.0039% of global emissions","US$159 (YUY6,704)",,,137.2954109,155.8683502,167.1738104,158.7647421,0.156373262,"US$302 million (2024) (YUY12,078 million)",,,,262.3451383,283.709367,301.7463212,0.150188348,CO2,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Gasoline,Set price,,Upstream,Not permitted,,,,,,,Uruguay CO2 tax,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.65E-05,3.54E-05,3.54E-05,3.93E-05,Tax_UY,Uruguay CO2 tax,Carbon tax,Latin America & Caribbean,High income,US$/tCO2e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.2954109,155.8683502,167.1738104,158.7647421,Uruguay,Implemented,Carbon tax,High income,US$ millions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.3451383,283.709367,301.7463212
ETS_US_Washington,Washington CCA,ETS,Implemented,Washington,"71% of jurisdiction emissions, 0.1155% of global emissions",US$50 (US$50),,,,22.2,25.75,50,1.252252252,US$811 million (2024) (US$811 million),,,,,1824.524331,810.7652785,-0.555629232,"CO2, CH4, N2O, SF6, HFCs, PFCs, NF3, others",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,In principle,No,Diesel; Other oil products; Gasoline; Kerosene; LPG; Natural gas; Jet fuel; Coal,"Free allocation (Grandfathering, Benchmark), Auctioning","Price floor, cost containment reserve","Mixed (upstream fuels, point sources)","Yes, with quantitative limit","Washington’s cap-and-invest program began operating in January 2023. It covers around 70% of the state’s emissions, and its cap trajectory is consistent with the long-term target to reduce statewide emissions to 95% below 1990 levels by 2050. 
 
The program covers around 150 entities in the energy, industrial, buildings, and transport sectors. Many of the cap-and-invest program’s design elements are similar to those of California’s cap-and-trade program.  Covered entities must surrender allowances for all their covered emissions. Allowances are distributed through auctioning and free allocation, with the latter based primarily on benchmarking. 
 
The cap-and-invest program was established by the “Climate Commitment Act” (CCA), signed into law by Governor Jay Inslee in May 2021. ","In March 2024, the governments of California, Quebec and Washington issued a joint statement on potential market linkage. Governor Inslee signed into law a bill that modified the CCA to facilitate future linkage, with the modifications taking effect on 1 January 2025.
","The Washington CAR applies to GHG emissions from the industry, power, transport, waste and buildings sectors, and include industrial process emissions.","Free allocation (Intensity-based), Auctioning",Other,"The Washington cap-and-invest program is not currently linked with any other system. However, in November 2023, the Department of Ecology announced that it would pursue linkage with the cap-and-trade programs of California and Québec. If implemented, linkage is not expected to come into effect until at least 2025. ",Washington CCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001138412,0.001138412,0.001154675,ETS_US_Washington,Washington CCA,ETS,North America,High income,US$/tCO2e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2,25.75,50,Washington,Implemented,ETS,High income,US$ millions,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1824.524331,810.7652785
Tax_MX_ZA,Zacatecas carbon tax,Carbon tax,Implemented,Zacatecas,"50% of jurisdiction emissions, 0.0103% of global emissions",US$12 (MXN250),10.20749802,14.14187867,12.59877439,13.85694094,15.08996638,12.27976246,0.203013945,US$16 million (2024) (MXN290 million),,,27.66409806,27.19596501,19.8905216,15.76969717,-0.429958022,"CO2, CH4, N2O, HFCs, SF6, PFCs",Yes,Yes,Yes,No,No,In principle,Yes,No,No,No,Diesel; Other oil products; Gasoline; Kerosene; LPG; Natural gas; Coal,Set price,Set price,Point source,Not permitted,,,,,,,Zacatecas carbon tax,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001085,0.000102711,0.000103866,9.96E-05,9.92E-05,0.000100926,0.000102568,0.000102568,0,Tax_MX_ZA,Zacatecas carbon tax,Carbon tax,Latin America & Caribbean,Upper middle income,US$/tCO2e,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.60408076,13.68296034,13.00938237,10.20749802,14.14187867,12.59877439,13.85694094,15.08996638,12.27976246,Zacatecas,Implemented,Carbon tax,Upper middle income,US$ millions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.66409806,27.19596501,19.8905216,15.76969717
